Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
2.114,114.063,-56.653,2614.736
2.128,114.063,-56.653,2612.572
2.143,114.063,-56.653,2613.066
2.157,114.063,-56.653,2613.066
2.172,114.063,-56.654,2610.998
2.186,114.063,-56.654,2610.533
2.201,114.063,-56.654,2607.273
2.215,114.063,-56.654,2605.185
2.23,114.063,-56.655,2610.798
2.244,114.063,-56.655,2610.798
2.259,114.063,-56.655,2609.899
2.273,114.063,-56.655,2607.743
2.288,114.063,-56.656,2606.413
2.302,114.063,-56.656,2608.037
2.316,114.063,-56.656,2607.357
2.331,114.063,-56.656,2602.799
2.345,114.064,-56.657,2603.433
2.36,114.064,-56.657,2603.713
2.374,114.064,-56.657,2604.23
2.389,114.064,-56.657,2604.23
2.403,114.064,-56.658,2603.636
2.418,114.064,-56.658,2604.337
2.432,114.064,-56.658,2604.685
2.447,114.064,-56.658,2604.747
2.461,114.064,-56.659,2605.336
2.476,114.064,-56.659,2604.594
2.49,114.064,-56.659,2604.323
2.505,114.064,-56.659,2604.034
2.519,114.064,-56.66,2603.274
2.534,114.064,-56.66,2601.118
2.548,114.064,-56.66,2602.319
2.563,114.064,-56.66,2601.021
2.577,114.064,-56.661,2600.033
2.592,114.064,-56.661,2598.616
2.606,114.064,-56.661,2597.437
2.621,114.064,-56.661,2596.747
2.635,114.064,-56.662,2595.001
2.649,114.065,-56.662,2592.67
2.664,114.065,-56.662,2589.673
2.678,114.065,-56.662,2589.765
2.693,114.065,-56.662,2587.751
2.707,114.065,-56.663,2586.798
2.722,114.065,-56.663,2585.667
2.736,114.065,-56.663,2583.06
2.751,114.065,-56.663,2579.917
2.765,114.065,-56.664,2577.072
2.78,114.065,-56.664,2578.137
2.794,114.065,-56.664,2572.002
2.809,114.065,-56.664,2570.257
2.823,114.065,-56.665,2567.498
2.838,114.065,-56.665,2564.527
2.852,114.065,-56.665,2563.95
2.867,114.065,-56.665,2561.963
2.881,114.065,-56.666,2558.994
2.896,114.065,-56.666,2556.535
2.91,114.065,-56.666,2553.221
2.925,114.065,-56.666,2551.757
2.939,114.065,-56.667,2549.213
2.953,114.066,-56.667,2545.607
2.968,114.066,-56.667,2543.102
2.982,114.066,-56.667,2543.102
2.997,114.066,-56.668,2535.613
3.011,114.066,-56.668,2535.613
3.026,114.066,-56.668,2532.285
3.04,114.066,-56.668,2528.855
3.055,114.066,-56.669,2524.91
0,114.054,-56.617,2744.543
0.014,114.054,-56.618,2744.543
0.029,114.054,-56.618,2741.667
0.043,114.054,-56.618,2740.304
0.058,114.054,-56.618,2738.845
0.072,114.054,-56.619,2738.845
0.087,114.054,-56.619,2737.539
0.101,114.054,-56.619,2732.925
0.116,114.055,-56.619,2714.989
0.13,114.055,-56.62,2714.989
0.144,114.055,-56.62,2680.937
0.159,114.055,-56.62,2664.207
0.173,114.055,-56.62,2649.039
0.188,114.055,-56.621,2649.039
0.202,114.055,-56.621,2640.77
0.217,114.055,-56.621,2627.415
0.231,114.055,-56.621,2627.415
0.246,114.055,-56.621,2626.361
0.26,114.055,-56.622,2630.412
0.274,114.055,-56.622,2637.649
0.289,114.055,-56.622,2637.649
0.303,114.055,-56.622,2649.933
0.318,114.055,-56.623,2655.122
0.332,114.055,-56.623,2656.159
0.347,114.055,-56.623,2658.482
0.361,114.055,-56.623,2662.236
0.376,114.055,-56.624,2662.236
0.39,114.055,-56.624,2664.642
0.404,114.055,-56.624,2665.719
0.419,114.056,-56.624,2670.112
0.433,114.056,-56.625,2674.067
0.448,114.056,-56.625,2678.462
0.462,114.056,-56.625,2682.179
0.477,114.056,-56.625,2684.317
0.491,114.056,-56.626,2682.002
0.505,114.056,-56.626,2677.424
0.52,114.056,-56.626,2671.126
0.534,114.056,-56.626,2671.126
0.549,114.056,-56.627,2667.382
0.563,114.056,-56.627,2660.97
0.578,114.056,-56.627,2655.162
0.592,114.056,-56.627,2649.706
0.607,114.056,-56.628,2649.425
0.621,114.056,-56.628,2638.757
0.635,114.056,-56.628,2632.692
0.65,114.056,-56.628,2628.428
0.664,114.056,-56.629,2628.146
0.679,114.056,-56.629,2624.708
0.693,114.056,-56.629,2624.803
0.708,114.056,-56.629,2628.341
0.722,114.057,-56.63,2631.35
0.737,114.057,-56.63,2635.048
0.751,114.057,-56.63,2638.015
0.765,114.057,-56.63,2640.075
0.78,114.057,-56.63,2639.891
0.794,114.057,-56.631,2634.784
0.809,114.057,-56.631,2629.661
0.823,114.057,-56.631,2625.324
0.838,114.057,-56.631,2625.324
0.852,114.057,-56.632,2621.328
0.867,114.057,-56.632,2617.06
