Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (2) (mean)
0.13,109.414,-55.142,2132.259
0.145,109.414,-55.143,2122.559
0.159,109.414,-55.143,2103.273
0.174,109.414,-55.143,2086.635
0.188,109.414,-55.143,2069.872
0.203,109.414,-55.143,2060.011
0.217,109.414,-55.144,2054.691
0.232,109.414,-55.144,2048.863
0.246,109.414,-55.144,2047.966
0.26,109.414,-55.144,2047.966
0.275,109.414,-55.145,2043.094
0.289,109.414,-55.145,2038.008
0.304,109.415,-55.145,2040.863
0.318,109.415,-55.145,2040.073
0.333,109.415,-55.146,2036.228
0.347,109.415,-55.146,2039.528
0.362,109.415,-55.146,2037.607
0.376,109.415,-55.146,2034.657
0.391,109.415,-55.147,2035.714
0.405,109.415,-55.147,2035.714
0.42,109.415,-55.147,2029.904
0.434,109.415,-55.147,2021.975
0.449,109.415,-55.148,2021.302
0.463,109.415,-55.148,2015.971
0.478,109.416,-55.148,2015.971
0.492,109.416,-55.148,2014.146
0.506,109.416,-55.149,2010.517
0.521,109.416,-55.149,2015.025
0.535,109.416,-55.149,2014.797
0.55,109.416,-55.149,2016.809
0.564,109.416,-55.149,2016.809
0.579,109.416,-55.15,2016.809
0.593,109.416,-55.15,2021.388
0.608,109.416,-55.15,2020.161
0.622,109.416,-55.15,2020.122
0.637,109.416,-55.151,2017.865
0.651,109.417,-55.151,2014.517
0.666,109.417,-55.151,2010.732
0.68,109.417,-55.151,2006.872
0.695,109.417,-55.152,2006.967
0.709,109.417,-55.152,2006.967
0.724,109.417,-55.152,2001.19
0.738,109.417,-55.152,2010.197
0.752,109.417,-55.153,1991.906
0.767,109.417,-55.153,1991.906
0.781,109.417,-55.153,1991.906
0.796,109.417,-55.153,1982.486
0.81,109.417,-55.154,1975.852
0.825,109.417,-55.154,1969.655
0.839,109.418,-55.154,1958.393
0.854,109.418,-55.154,1950.039
0.868,109.418,-55.155,1950.039
0.883,109.418,-55.155,1957.937
0.897,109.418,-55.155,1952.405
0.912,109.418,-55.155,1944.581
0.926,109.418,-55.156,1939.09
0.941,109.418,-55.156,1936.777
0.955,109.418,-55.156,1932.81
0.97,109.418,-55.156,1931.485
0.984,109.418,-55.156,1931.737
0.998,109.418,-55.157,1932.67
1.013,109.419,-55.157,1934.852
1.027,109.419,-55.157,1934.852
1.042,109.419,-55.157,1937.751
1.056,109.419,-55.158,1926.187
1.071,109.419,-55.158,1926.187
1.085,109.419,-55.158,1922.467
1.1,109.419,-55.158,1915.874
1.114,109.419,-55.159,1909.657
1.129,109.419,-55.159,1903.283
1.143,109.419,-55.159,1896.225
1.158,109.419,-55.159,1889.24
1.172,109.419,-55.16,1881.794
1.187,109.419,-55.16,1881.794
1.201,109.42,-55.16,1875.895
1.216,109.42,-55.16,1869.213
1.23,109.42,-55.161,1863.598
1.244,109.42,-55.161,1857.854
1.259,109.42,-55.161,1852.233
1.273,109.42,-55.161,1848.484
1.288,109.42,-55.162,1852.469
1.302,109.42,-55.162,1852.285
1.317,109.42,-55.162,1851.007
1.331,109.42,-55.162,1848.666
1.346,109.42,-55.162,1848.666
1.36,109.42,-55.163,1844.03
1.375,109.421,-55.163,1841.083
1.389,109.421,-55.163,1833.289
1.404,109.421,-55.163,1831.142
1.418,109.421,-55.164,1827.244
1.433,109.421,-55.164,1825.896
1.447,109.421,-55.164,1829.649
1.462,109.421,-55.164,1831.216
1.476,109.421,-55.165,1833.405
1.49,109.421,-55.165,1831.98
1.505,109.421,-55.165,1834.55
1.519,109.421,-55.165,1837.427
1.534,109.421,-55.166,1840.504
1.548,109.421,-55.166,1840.765
1.563,109.422,-55.166,1842.144
1.577,109.422,-55.166,1838.617
1.592,109.422,-55.167,1833.267
1.606,109.422,-55.167,1828.728
1.621,109.422,-55.167,1823.185
1.635,109.422,-55.167,1817.513
1.65,109.422,-55.168,1818.408
1.664,109.422,-55.168,1811.851
1.679,109.422,-55.168,1806.573
1.693,109.422,-55.168,1801.106
1.708,109.422,-55.168,1801.106
1.722,109.422,-55.169,1797.825
1.736,109.423,-55.169,1793.175
1.751,109.423,-55.169,1781.103
1.765,109.423,-55.169,1775.034
1.78,109.423,-55.17,1771.279
1.794,109.423,-55.17,1771.279
1.809,109.423,-55.17,1771.279
1.823,109.423,-55.17,1768.366
1.838,109.423,-55.171,1764.478
1.852,109.423,-55.171,1760.512
1.867,109.423,-55.171,1756.337
1.881,109.423,-55.171,1748.516
1.896,109.423,-55.172,1748.516
1.91,109.424,-55.172,1746.889
1.925,109.424,-55.172,1747.695
1.939,109.424,-55.172,1750.016
1.954,109.424,-55.173,1753.097
1.968,109.424,-55.173,1753.946
1.982,109.424,-55.173,1756.248
1.997,109.424,-55.173,1758.821
2.011,109.424,-55.174,1762.153
2.026,109.424,-55.174,1767.269
2.04,109.424,-55.174,1769.033
2.055,109.424,-55.174,1770.605
2.069,109.424,-55.175,1776.868
2.084,109.424,-55.175,1780.449
2.098,109.425,-55.175,1784.513
2.113,109.425,-55.175,1784.513
2.127,109.425,-55.175,1787.587
2.142,109.425,-55.176,1788.929
2.156,109.425,-55.176,1790.763
2.171,109.425,-55.176,1795.172
2.185,109.425,-55.176,1795.172
2.2,109.425,-55.177,1799.061
2.214,109.425,-55.177,1802.209
2.228,109.425,-55.177,1806.292
2.243,109.425,-55.177,1811.052
2.257,109.425,-55.178,1813.358
2.272,109.426,-55.178,1819.067
2.286,109.426,-55.178,1821.721
2.301,109.426,-55.178,1821.225
2.315,109.426,-55.179,1825.766
2.33,109.426,-55.179,1829.324
2.344,109.426,-55.179,1829.915
2.359,109.426,-55.179,1827.875
2.373,109.426,-55.18,1825.922
2.388,109.426,-55.18,1824.246
2.402,109.426,-55.18,1822.419
2.417,109.426,-55.18,1821.291
2.431,109.426,-55.181,1821.291
2.446,109.426,-55.181,1818.897
2.46,109.427,-55.181,1816.907
2.474,109.427,-55.181,1814.972
2.489,109.427,-55.181,1813.304
2.503,109.427,-55.182,1810.87
2.518,109.427,-55.182,1809.721
2.532,109.427,-55.182,1807.46
2.547,109.427,-55.182,1807.333
2.561,109.427,-55.183,1804.123
2.576,109.427,-55.183,1804.815
2.59,109.427,-55.183,1802.652
2.605,109.427,-55.183,1801.626
2.619,109.427,-55.184,1799.588
2.634,109.428,-55.184,1797.528
2.648,109.428,-55.184,1795.751
2.663,109.428,-55.184,1793.917
2.677,109.428,-55.185,1792.532
2.692,109.428,-55.185,1790.54
2.706,109.428,-55.185,1789.34
2.72,109.428,-55.185,1787.208
2.735,109.428,-55.186,1787.208
2.749,109.428,-55.186,1785.401
2.764,109.428,-55.186,1783.663
2.778,109.428,-55.186,1782.03
2.793,109.428,-55.187,1780.292
2.807,109.429,-55.187,1779.23
2.822,109.429,-55.187,1779.23
2.836,109.429,-55.187,1777.359
2.851,109.429,-55.187,1775.887
2.865,109.429,-55.188,1772.521
2.88,109.429,-55.188,1772.521
2.894,109.429,-55.188,1770.994
2.909,109.429,-55.188,1769.252
2.923,109.429,-55.189,1769.252
2.938,109.429,-55.189,1767.67
2.952,109.429,-55.189,1766.889
2.966,109.429,-55.189,1765.572
2.981,109.429,-55.19,1763.803
0,109.412,-55.14,2135.396
0.014,109.412,-55.14,2135.396
0.029,109.412,-55.141,2133.057
0.043,109.412,-55.141,2130.505
0.058,109.412,-55.141,2131.638
0.072,109.412,-55.141,2125.45
0.087,109.412,-55.142,2119.309
0.101,109.412,-55.142,2126.583
0.116,109.412,-55.142,2120.244
0.13,109.412,-55.142,2121.422
0.145,109.412,-55.142,2118.766
0.159,109.412,-55.143,2106.255
0.174,109.412,-55.143,2087.378
0.188,109.413,-55.143,2069.822
0.203,109.413,-55.143,2055.941
0.217,109.413,-55.144,2043.867
0.232,109.413,-55.144,2037.948
0.246,109.413,-55.144,2032.014
0.261,109.413,-55.144,2034.326
0.275,109.413,-55.145,2028.051
0.289,109.413,-55.145,2023.895
0.304,109.413,-55.145,2025.731
0.318,109.413,-55.145,2024.456
0.333,109.413,-55.146,2027.081
0.347,109.413,-55.146,2024.35
0.362,109.414,-55.146,2019.518
0.376,109.414,-55.146,2024.789
0.391,109.414,-55.147,2021.884
0.405,109.414,-55.147,2025.817
0.42,109.414,-55.147,2023.985
0.434,109.414,-55.147,2016.534
0.449,109.414,-55.148,2020.706
0.463,109.414,-55.148,2015.695
0.478,109.414,-55.148,2010.245
0.492,109.414,-55.148,1995.508
0.507,109.414,-55.149,1999.281
0.521,109.414,-55.149,1999.309
0.536,109.414,-55.149,1998.578
0.55,109.415,-55.149,2003.14
0.564,109.415,-55.149,2002.732
0.579,109.415,-55.15,2002.732
0.593,109.415,-55.15,2004.811
0.608,109.415,-55.15,2004.697
0.622,109.415,-55.15,1999.159
0.637,109.415,-55.151,2004.709
0.651,109.415,-55.151,2002.055
0.666,109.415,-55.151,1999.214
0.68,109.415,-55.151,2005.211
0.695,109.415,-55.152,1997.314
0.709,109.415,-55.152,2002.43
0.724,109.416,-55.152,1993.39
0.738,109.416,-55.152,1997.461
0.753,109.416,-55.153,1992.492
0.767,109.416,-55.153,1986.791
0.782,109.416,-55.153,1980.714
0.796,109.416,-55.153,1974.176
0.811,109.416,-55.154,1966.11
0.825,109.416,-55.154,1958.491
0.839,109.416,-55.154,1951.954
0.854,109.416,-55.154,1946.182
0.868,109.416,-55.155,1943.172
0.883,109.416,-55.155,1943.172
0.897,109.416,-55.155,1938.677
0.912,109.417,-55.155,1934.212
0.926,109.417,-55.155,1930.177
0.941,109.417,-55.156,1929.692
0.955,109.417,-55.156,1922.552
0.97,109.417,-55.156,1919.358
0.984,109.417,-55.156,1920.032
0.999,109.417,-55.157,1918.409
1.013,109.417,-55.157,1924.261
1.028,109.417,-55.157,1920.342
1.042,109.417,-55.157,1925.569
1.057,109.417,-55.158,1925.392
1.071,109.417,-55.158,1922
1.086,109.418,-55.158,1916.926
1.1,109.418,-55.158,1912.935
1.114,109.418,-55.159,1906.78
1.129,109.418,-55.159,1900.431
1.143,109.418,-55.159,1894.516
1.158,109.418,-55.159,1889.675
1.172,109.418,-55.16,1883.068
1.187,109.418,-55.16,1883.913
1.201,109.418,-55.16,1877.379
1.216,109.418,-55.16,1869.519
1.23,109.418,-55.161,1863.006
1.245,109.418,-55.161,1855.87
1.259,109.418,-55.161,1850.004
1.274,109.419,-55.161,1844.686
1.288,109.419,-55.162,1845.639
1.303,109.419,-55.162,1842.491
1.317,109.419,-55.162,1842.945
1.332,109.419,-55.162,1843.281
1.346,109.419,-55.162,1844.669
1.361,109.419,-55.163,1840.259
1.375,109.419,-55.163,1834.729
1.389,109.419,-55.163,1830.867
1.404,109.419,-55.163,1825.117
1.418,109.419,-55.164,1820.933
1.433,109.419,-55.164,1823.812
1.447,109.42,-55.164,1820.835
1.462,109.42,-55.164,1822.863
1.476,109.42,-55.165,1825.096
1.491,109.42,-55.165,1827.775
1.505,109.42,-55.165,1829.732
1.52,109.42,-55.165,1833.892
1.534,109.42,-55.166,1834.968
1.549,109.42,-55.166,1835.98
1.563,109.42,-55.166,1835.219
1.578,109.42,-55.166,1832.677
1.592,109.42,-55.167,1828.885
1.607,109.42,-55.167,1823.6
1.621,109.42,-55.167,1816.932
1.636,109.421,-55.167,1813.823
1.65,109.421,-55.168,1813.823
1.664,109.421,-55.168,1813.823
1.679,109.421,-55.168,1809.96
1.693,109.421,-55.168,1803.272
1.708,109.421,-55.168,1798.189
1.722,109.421,-55.169,1782.729
1.737,109.421,-55.169,1779.362
1.751,109.421,-55.169,1773.665
1.766,109.421,-55.169,1769.24
1.78,109.421,-55.17,1766.042
1.795,109.421,-55.17,1767.33
1.809,109.421,-55.17,1761.435
1.824,109.422,-55.17,1763.497
1.838,109.422,-55.171,1756.579
1.853,109.422,-55.171,1753.773
1.867,109.422,-55.171,1753.773
1.882,109.422,-55.171,1753.099
1.896,109.422,-55.172,1751.246
1.911,109.422,-55.172,1748.798
1.925,109.422,-55.172,1748.545
1.939,109.422,-55.172,1750.014
1.954,109.422,-55.173,1752.022
1.968,109.422,-55.173,1752.022
1.983,109.422,-55.173,1753.199
1.997,109.423,-55.173,1751.306
2.012,109.423,-55.174,1749.544
2.026,109.423,-55.174,1755.734
2.041,109.423,-55.174,1757.804
2.055,109.423,-55.174,1761.384
2.07,109.423,-55.174,1762.993
2.084,109.423,-55.175,1765.62
2.099,109.423,-55.175,1772.638
2.113,109.423,-55.175,1768.502
