Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (3) (mean)
2.128,89.79,-57.204,-291.412
2.143,89.79,-57.205,-290.259
2.157,89.79,-57.205,-289.642
2.172,89.79,-57.205,-291.84
2.186,89.79,-57.205,-291.197
2.201,89.79,-57.206,-291.197
2.215,89.79,-57.206,-291.212
2.23,89.79,-57.206,-291.198
2.244,89.79,-57.206,-293.044
2.259,89.79,-57.207,-294.303
2.273,89.79,-57.207,-295.786
2.288,89.79,-57.207,-296.554
2.302,89.79,-57.207,-298.052
2.317,89.79,-57.208,-300.13
2.331,89.79,-57.208,-300.122
2.346,89.79,-57.208,-300.844
2.36,89.79,-57.208,-300.844
2.374,89.79,-57.209,-301.434
2.389,89.79,-57.209,-303.116
2.403,89.79,-57.209,-303.789
2.418,89.79,-57.209,-305.317
2.432,89.79,-57.21,-305.957
2.447,89.79,-57.21,-306.84
2.461,89.79,-57.21,-307.646
2.476,89.79,-57.21,-309.321
2.49,89.79,-57.21,-310.57
2.505,89.79,-57.211,-312.756
2.519,89.79,-57.211,-312.756
2.534,89.79,-57.211,-315.7
2.548,89.79,-57.211,-319.069
2.563,89.79,-57.212,-322.58
2.577,89.79,-57.212,-325.587
2.592,89.79,-57.212,-327.573
2.606,89.79,-57.212,-329.822
2.621,89.79,-57.213,-331.74
2.635,89.79,-57.213,-333.631
2.65,89.791,-57.213,-335.295
2.664,89.791,-57.213,-335.295
2.679,89.791,-57.214,-336.351
2.693,89.791,-57.214,-336.72
2.707,89.791,-57.214,-335.088
2.722,89.791,-57.214,-335.449
2.736,89.791,-57.215,-334.259
2.751,89.791,-57.215,-334.372
2.765,89.791,-57.215,-333.378
2.78,89.791,-57.215,-332.924
2.794,89.791,-57.216,-332.759
2.809,89.791,-57.216,-333.517
2.823,89.791,-57.216,-333.517
2.838,89.791,-57.216,-333.139
2.852,89.791,-57.217,-332.352
2.867,89.791,-57.217,-331.38
2.881,89.791,-57.217,-329.897
2.896,89.791,-57.217,-327.782
2.91,89.791,-57.218,-324.174
2.925,89.791,-57.218,-322.687
2.939,89.791,-57.218,-321.789
2.954,89.791,-57.218,-320.203
2.968,89.791,-57.219,-319.889
2.983,89.791,-57.219,-319.889
2.997,89.791,-57.219,-319.904
3.012,89.791,-57.219,-318.732
3.026,89.791,-57.22,-317.855
3.04,89.791,-57.22,-316.888
3.055,89.791,-57.22,-315.916
3.069,89.791,-57.22,-314.768
3.084,89.791,-57.221,-314.255
3.098,89.791,-57.221,-314.463
3.113,89.791,-57.221,-315.133
3.127,89.791,-57.221,-315.133
3.142,89.791,-57.221,-315.475
3.156,89.791,-57.222,-315.567
3.171,89.791,-57.222,-316.281
3.185,89.791,-57.222,-317.053
3.2,89.791,-57.222,-317.656
3.214,89.791,-57.223,-318.961
3.229,89.791,-57.223,-318.961
3.243,89.791,-57.223,-320.672
3.258,89.791,-57.223,-321.15
0,89.786,-57.168,-194.432
0.014,89.786,-57.169,-194.594
0.029,89.786,-57.169,-194.594
0.043,89.786,-57.169,-196.614
0.058,89.786,-57.169,-196.505
0.072,89.786,-57.17,-197.284
0.087,89.786,-57.17,-199.177
0.101,89.786,-57.17,-199.169
0.116,89.786,-57.17,-200.28
0.13,89.786,-57.171,-201.161
0.145,89.786,-57.171,-205.513
0.159,89.786,-57.171,-221.383
0.174,89.786,-57.171,-238.201
0.188,89.786,-57.172,-238.201
0.203,89.786,-57.172,-251.999
0.217,89.786,-57.172,-265.474
0.232,89.786,-57.172,-279.961
0.246,89.786,-57.173,-295.27
0.261,89.787,-57.173,-310.498
0.275,89.787,-57.173,-324.92
0.29,89.787,-57.173,-338.684
0.304,89.787,-57.174,-351.926
0.318,89.787,-57.174,-364.895
0.333,89.787,-57.174,-377.342
0.347,89.787,-57.174,-377.342
0.362,89.787,-57.175,-387.224
0.376,89.787,-57.175,-392.065
0.391,89.787,-57.175,-393.407
0.405,89.787,-57.175,-394.248
0.42,89.787,-57.175,-394.392
0.434,89.787,-57.176,-394.024
0.449,89.787,-57.176,-392.085
0.463,89.787,-57.176,-392.085
0.478,89.787,-57.176,-391.639
0.492,89.787,-57.177,-390.199
0.507,89.787,-57.177,-390.199
0.521,89.787,-57.177,-388.071
0.536,89.787,-57.177,-386.65
0.55,89.787,-57.178,-385.68
0.565,89.787,-57.178,-385.745
0.579,89.787,-57.178,-385.852
0.594,89.787,-57.178,-385.576
0.608,89.787,-57.179,-384.052
0.623,89.787,-57.179,-384.537
0.637,89.787,-57.179,-384.383
0.651,89.787,-57.179,-384.383
0.666,89.787,-57.18,-386.884
0.68,89.787,-57.18,-386.186
0.695,89.787,-57.18,-386.959
0.709,89.787,-57.18,-389.404
0.724,89.787,-57.181,-390.8
0.738,89.787,-57.181,-391.84
0.753,89.787,-57.181,-391.382
0.767,89.787,-57.181,-391.579
0.782,89.787,-57.182,-391.53
0.796,89.787,-57.182,-393.537
0.811,89.787,-57.182,-393.537
0.825,89.787,-57.182,-395.032
0.84,89.787,-57.183,-397.191
0.854,89.787,-57.183,-399.744
0.869,89.787,-57.183,-403.33
0.883,89.787,-57.183,-407.386
0.898,89.787,-57.184,-411.529
0.912,89.787,-57.184,-414.11
0.927,89.787,-57.184,-417.279
0.941,89.787,-57.184,-420.868
0.955,89.787,-57.185,-421.145
0.97,89.788,-57.185,-422.87
0.984,89.788,-57.185,-422.734
0.999,89.788,-57.185,-422.999
1.013,89.788,-57.186,-422.897
1.028,89.788,-57.186,-422.616
1.042,89.788,-57.186,-419.458
1.057,89.788,-57.186,-418.902
1.071,89.788,-57.187,-418.312
1.086,89.788,-57.187,-417.784
1.1,89.788,-57.187,-414.073
1.115,89.788,-57.187,-414.073
1.129,89.788,-57.187,-414.544
1.144,89.788,-57.188,-414.514
1.158,89.788,-57.188,-414.558
1.173,89.788,-57.188,-414.079
1.187,89.788,-57.188,-413.478
1.202,89.788,-57.189,-413.226
1.216,89.788,-57.189,-413.204
1.231,89.788,-57.189,-413.077
1.245,89.788,-57.189,-413.523
1.26,89.788,-57.19,-414.333
1.274,89.788,-57.19,-414.333
