Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
1.993,114.04,-56.652,2492.558
2.008,114.04,-56.652,2493.97
2.022,114.04,-56.653,2496.709
2.037,114.04,-56.653,2496.234
2.051,114.04,-56.653,2491.784
2.065,114.04,-56.653,2488.04
2.08,114.04,-56.654,2486.738
2.094,114.04,-56.654,2488.598
2.109,114.04,-56.654,2492.595
2.123,114.04,-56.654,2493.101
2.138,114.04,-56.655,2495.105
2.152,114.04,-56.655,2491.899
2.167,114.04,-56.655,2500.022
2.181,114.04,-56.655,2499.197
2.195,114.04,-56.655,2503.765
2.21,114.04,-56.656,2503.725
2.224,114.04,-56.656,2503.725
2.239,114.04,-56.656,2503.725
2.253,114.04,-56.656,2505.778
2.268,114.041,-56.657,2499.236
2.282,114.041,-56.657,2496.459
2.297,114.041,-56.657,2500.324
2.311,114.041,-56.657,2499.117
2.325,114.041,-56.658,2495.145
2.34,114.041,-56.658,2495.112
2.354,114.041,-56.658,2496.394
2.369,114.041,-56.658,2499.125
2.383,114.041,-56.659,2500.343
2.398,114.041,-56.659,2498.733
2.412,114.041,-56.659,2496.599
2.427,114.041,-56.659,2497.316
2.441,114.041,-56.66,2495.841
2.455,114.041,-56.66,2495.841
2.47,114.041,-56.66,2495.841
2.484,114.041,-56.66,2500.774
2.499,114.041,-56.661,2499.995
2.513,114.041,-56.661,2499.828
2.528,114.041,-56.661,2498.882
2.542,114.041,-56.661,2497.666
2.557,114.041,-56.662,2495.738
2.571,114.042,-56.662,2493.751
2.585,114.042,-56.662,2491.989
2.6,114.042,-56.662,2491.973
2.614,114.042,-56.663,2491.408
2.629,114.042,-56.663,2491.408
2.643,114.042,-56.663,2490.25
2.658,114.042,-56.663,2488.851
2.672,114.042,-56.664,2488.107
2.687,114.042,-56.664,2486.716
2.701,114.042,-56.664,2484.776
2.715,114.042,-56.664,2482.4
2.73,114.042,-56.664,2480.643
2.744,114.042,-56.665,2478.337
2.759,114.042,-56.665,2472.368
2.773,114.042,-56.665,2472.368
2.788,114.042,-56.665,2477.019
2.802,114.042,-56.666,2474.588
2.817,114.042,-56.666,2472.082
2.831,114.042,-56.666,2469.519
2.845,114.042,-56.666,2467.638
2.86,114.042,-56.667,2465.373
2.874,114.043,-56.667,2466.062
2.889,114.043,-56.667,2463.156
2.903,114.043,-56.667,2456.933
2.918,114.043,-56.668,2457.35
2.932,114.043,-56.668,2457.35
2.947,114.043,-56.668,2454.749
2.961,114.043,-56.668,2451.442
2.975,114.043,-56.669,2447.535
2.99,114.043,-56.669,2444.007
3.004,114.043,-56.669,2441.659
3.019,114.043,-56.669,2438.561
3.033,114.043,-56.67,2432.845
3.048,114.043,-56.67,2432.393
3.062,114.043,-56.67,2428.915
3.076,114.043,-56.67,2428.915
0,114.031,-56.618,2721.904
0.014,114.031,-56.619,2721.904
0.029,114.032,-56.619,2722.345
0.043,114.032,-56.619,2719.798
0.058,114.032,-56.619,2717.977
0.072,114.032,-56.62,2716.615
0.087,114.032,-56.62,2714.819
0.101,114.032,-56.62,2700.49
0.116,114.032,-56.62,2681.128
0.13,114.032,-56.621,2664.488
0.144,114.032,-56.621,2649.203
0.159,114.032,-56.621,2649.203
0.173,114.032,-56.621,2630.623
0.188,114.032,-56.622,2618.745
0.202,114.032,-56.622,2618.745
0.217,114.032,-56.622,2599.989
0.231,114.032,-56.622,2592.99
0.246,114.032,-56.623,2588.065
0.26,114.032,-56.623,2584.778
0.274,114.032,-56.623,2579.193
0.289,114.032,-56.623,2576.152
0.303,114.032,-56.624,2578.58
0.318,114.032,-56.624,2578.58
0.332,114.033,-56.624,2583.075
0.347,114.033,-56.624,2585.017
0.361,114.033,-56.625,2587.414
0.375,114.033,-56.625,2589.163
0.39,114.033,-56.625,2589.163
0.404,114.033,-56.625,2594.008
0.419,114.033,-56.626,2598.368
0.433,114.033,-56.626,2603.288
0.448,114.033,-56.626,2608.32
0.462,114.033,-56.626,2614.221
0.477,114.033,-56.627,2617.2
0.491,114.033,-56.627,2623.971
0.505,114.033,-56.627,2624.702
0.52,114.033,-56.627,2624.68
0.534,114.033,-56.627,2626.657
0.549,114.033,-56.628,2626.08
0.563,114.033,-56.628,2623.092
0.578,114.033,-56.628,2616.975
0.592,114.033,-56.628,2610.594
0.607,114.033,-56.629,2604.218
0.621,114.033,-56.629,2604.218
0.635,114.033,-56.629,2597.083
0.65,114.034,-56.629,2590.582
0.664,114.034,-56.63,2585.227
0.679,114.034,-56.63,2580.225
0.693,114.034,-56.63,2577.096
0.708,114.034,-56.63,2573.121
0.722,114.034,-56.631,2572.042
0.737,114.034,-56.631,2569.191
0.751,114.034,-56.631,2567.506
0.765,114.034,-56.631,2562.319
0.78,114.034,-56.632,2562.319
0.794,114.034,-56.632,2558.999
0.809,114.034,-56.632,2559.259
0.823,114.034,-56.632,2560.05
0.838,114.034,-56.633,2560.941
0.852,114.034,-56.633,2562.577
0.867,114.034,-56.633,2564.871
0.881,114.034,-56.633,2564.551
0.895,114.034,-56.634,2564.466
0.91,114.034,-56.634,2562.776
0.924,114.034,-56.634,2562.265
0.939,114.034,-56.634,2557.25
0.953,114.035,-56.635,2552.149
0.968,114.035,-56.635,2545.936
0.982,114.035,-56.635,2540.569
0.996,114.035,-56.635,2536.362
1.011,114.035,-56.636,2532.56
1.025,114.035,-56.636,2528.33
1.04,114.035,-56.636,2526.772
1.054,114.035,-56.636,2524.988
1.069,114.035,-56.636,2524.886
1.083,114.035,-56.637,2526.724
1.098,114.035,-56.637,2528.511
1.112,114.035,-56.637,2529.16
1.126,114.035,-56.637,2530.681
1.141,114.035,-56.638,2528.672
1.155,114.035,-56.638,2525.466
1.17,114.035,-56.638,2521.987
1.184,114.035,-56.638,2517.805
1.199,114.035,-56.639,2515.461
1.213,114.035,-56.639,2515.461
1.228,114.035,-56.639,2519.945
1.242,114.035,-56.639,2519.945
1.256,114.035,-56.64,2523.323
1.271,114.036,-56.64,2526.254
1.285,114.036,-56.64,2527.427
1.3,114.036,-56.64,2526.595
1.314,114.036,-56.641,2525.18
1.329,114.036,-56.641,2523.453
