Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
0.449,114.025,-56.626,2594.03
0.463,114.025,-56.626,2593.53
0.478,114.025,-56.627,2593.53
0.492,114.025,-56.627,2594.484
0.507,114.025,-56.627,2596.948
0.521,114.025,-56.627,2601.422
0.536,114.025,-56.628,2606.84
0.55,114.025,-56.628,2606.84
0.564,114.025,-56.628,2605.242
0.579,114.025,-56.628,2601.088
0.593,114.025,-56.629,2596.158
0.608,114.025,-56.629,2592.338
0.622,114.025,-56.629,2592.338
0.637,114.025,-56.629,2591.481
0.651,114.025,-56.629,2589.845
0.666,114.025,-56.63,2584.504
0.68,114.025,-56.63,2578.137
0.695,114.025,-56.63,2571.556
0.709,114.025,-56.63,2565.448
0.724,114.026,-56.631,2559.824
0.738,114.026,-56.631,2553.119
0.753,114.026,-56.631,2546.821
0.767,114.026,-56.631,2541.474
0.782,114.026,-56.632,2541.11
0.796,114.026,-56.632,2537.18
0.811,114.026,-56.632,2534.13
0.825,114.026,-56.632,2532.684
0.839,114.026,-56.633,2537.307
0.854,114.026,-56.633,2539.319
0.868,114.026,-56.633,2537.203
0.883,114.026,-56.633,2535.76
0.897,114.026,-56.634,2534.851
0.912,114.026,-56.634,2534.475
0.926,114.026,-56.634,2532.886
0.941,114.026,-56.634,2534.475
0.955,114.026,-56.635,2535.721
0.97,114.026,-56.635,2537.026
0.984,114.026,-56.635,2542.277
0.999,114.026,-56.635,2539.3
1.013,114.026,-56.636,2533.599
1.028,114.026,-56.636,2527.748
1.042,114.027,-56.636,2522.19
1.057,114.027,-56.636,2516.878
1.071,114.027,-56.637,2511.372
1.086,114.027,-56.637,2511.372
1.1,114.027,-56.637,2506.212
1.115,114.027,-56.637,2503.671
1.129,114.027,-56.638,2507.578
1.143,114.027,-56.638,2510.979
1.158,114.027,-56.638,2512.433
1.172,114.027,-56.638,2510.949
1.187,114.027,-56.638,2511.337
1.201,114.027,-56.639,2511.192
1.216,114.027,-56.639,2508.665
1.23,114.027,-56.639,2506.287
1.245,114.027,-56.639,2506.287
1.259,114.027,-56.64,2507.975
1.274,114.027,-56.64,2511.842
1.288,114.027,-56.64,2515.029
1.303,114.027,-56.64,2519.388
1.317,114.027,-56.641,2521.794
1.332,114.027,-56.641,2517.126
1.346,114.027,-56.641,2516.421
1.361,114.028,-56.641,2514.939
1.375,114.028,-56.642,2512.287
1.39,114.028,-56.642,2509.293
1.404,114.028,-56.642,2505.942
1.418,114.028,-56.642,2501.798
1.433,114.028,-56.643,2498.403
1.447,114.028,-56.643,2496.656
1.462,114.028,-56.643,2497.103
1.476,114.028,-56.643,2498.898
1.491,114.028,-56.644,2497.469
1.505,114.028,-56.644,2498.461
1.52,114.028,-56.644,2494.387
1.534,114.028,-56.644,2491.407
1.549,114.028,-56.645,2492.143
1.563,114.028,-56.645,2490.313
1.578,114.028,-56.645,2490.351
1.592,114.028,-56.645,2486.156
1.607,114.028,-56.646,2482.499
1.621,114.028,-56.646,2476.662
1.636,114.028,-56.646,2471.485
1.65,114.028,-56.646,2467.224
1.665,114.028,-56.647,2462.417
1.679,114.029,-56.647,2460.413
1.693,114.029,-56.647,2461.948
1.708,114.029,-56.647,2464.388
1.722,114.029,-56.648,2464.741
1.737,114.029,-56.648,2463.971
1.751,114.029,-56.648,2464.021
1.766,114.029,-56.648,2471.43
1.78,114.029,-56.648,2474.117
1.795,114.029,-56.649,2476.018
1.809,114.029,-56.649,2477.288
1.824,114.029,-56.649,2477.587
1.838,114.029,-56.649,2478.132
1.853,114.029,-56.65,2478.132
1.867,114.029,-56.65,2477.494
1.882,114.029,-56.65,2474.108
1.896,114.029,-56.65,2473.161
1.911,114.029,-56.651,2474.503
1.925,114.029,-56.651,2469.695
1.94,114.029,-56.651,2469.246
1.954,114.029,-56.651,2468.905
1.968,114.029,-56.652,2468.878
1.983,114.029,-56.652,2467.739
1.997,114.03,-56.652,2467.739
2.012,114.03,-56.652,2467.739
2.026,114.03,-56.653,2466.838
2.041,114.03,-56.653,2467.996
2.055,114.03,-56.653,2470.05
2.07,114.03,-56.653,2470.84
2.084,114.03,-56.654,2467.58
2.099,114.03,-56.654,2466.04
2.113,114.03,-56.654,2464.793
2.128,114.03,-56.654,2463.77
2.142,114.03,-56.655,2463.493
2.157,114.03,-56.655,2464.99
2.171,114.03,-56.655,2462.031
2.186,114.03,-56.655,2459.85
2.2,114.03,-56.656,2458.441
2.215,114.03,-56.656,2458.978
2.229,114.03,-56.656,2456.245
2.243,114.03,-56.656,2455.047
2.258,114.03,-56.657,2452.424
2.272,114.03,-56.657,2448.644
2.287,114.03,-56.657,2445.025
2.301,114.03,-56.657,2445.025
2.316,114.031,-56.658,2441.583
2.33,114.031,-56.658,2438.361
2.345,114.031,-56.658,2437.848
2.359,114.031,-56.658,2441.354
2.374,114.031,-56.658,2441.087
2.388,114.031,-56.659,2436.393
2.403,114.031,-56.659,2434.592
2.417,114.031,-56.659,2435.468
2.432,114.031,-56.659,2430.342
2.446,114.031,-56.66,2430.342
2.461,114.031,-56.66,2440.641
2.475,114.031,-56.66,2440.774
2.49,114.031,-56.66,2446.717
2.504,114.031,-56.661,2445.887
2.518,114.031,-56.661,2456.613
2.533,114.031,-56.661,2456.984
2.547,114.031,-56.661,2457.642
