Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (2) (mean)
1.679,109.368,-55.173,1757.555
1.694,109.368,-55.173,1756.225
1.708,109.368,-55.173,1754.651
1.722,109.368,-55.174,1753.501
1.737,109.368,-55.174,1752.379
1.751,109.368,-55.174,1751.188
1.766,109.368,-55.174,1750.06
1.78,109.368,-55.175,1749.671
1.795,109.368,-55.175,1749.671
1.809,109.368,-55.175,1749.132
1.824,109.368,-55.175,1748.508
1.838,109.368,-55.176,1747.074
1.853,109.369,-55.176,1745.802
1.867,109.369,-55.176,1744.567
1.882,109.369,-55.176,1744.305
1.896,109.369,-55.176,1743.181
1.911,109.369,-55.177,1741.861
1.925,109.369,-55.177,1740.546
1.94,109.369,-55.177,1739.423
1.954,109.369,-55.177,1739.16
1.969,109.369,-55.178,1737.931
1.983,109.369,-55.178,1737.931
1.997,109.369,-55.178,1736.766
2.012,109.369,-55.178,1735.626
2.026,109.37,-55.179,1734.81
2.041,109.37,-55.179,1733.725
2.055,109.37,-55.179,1731.845
2.07,109.37,-55.179,1731.54
2.084,109.37,-55.18,1730.258
2.099,109.37,-55.18,1729.765
2.113,109.37,-55.18,1728.558
2.128,109.37,-55.18,1727.039
2.142,109.37,-55.181,1727.039
2.157,109.37,-55.181,1727.039
2.171,109.37,-55.181,1724.988
2.186,109.37,-55.181,1723.872
2.2,109.37,-55.182,1722.679
2.215,109.371,-55.182,1721.349
2.229,109.371,-55.182,1720.317
2.244,109.371,-55.182,1719.366
2.258,109.371,-55.182,1717.709
2.273,109.371,-55.183,1717.919
2.287,109.371,-55.183,1717.919
2.301,109.371,-55.183,1717.919
2.316,109.371,-55.183,1717.793
2.33,109.371,-55.184,1715.839
2.345,109.371,-55.184,1714.635
2.359,109.371,-55.184,1713.571
2.374,109.371,-55.184,1711.774
2.388,109.372,-55.185,1711.167
2.403,109.372,-55.185,1710.407
2.417,109.372,-55.185,1709.634
2.432,109.372,-55.185,1708.559
2.446,109.372,-55.186,1708.559
2.461,109.372,-55.186,1708.558
2.475,109.372,-55.186,1708.558
2.49,109.372,-55.186,1706.724
2.504,109.372,-55.187,1705.503
2.519,109.372,-55.187,1704.426
2.533,109.372,-55.187,1703.752
2.548,109.372,-55.187,1702.126
2.562,109.372,-55.188,1702.692
2.576,109.373,-55.188,1700.627
2.591,109.373,-55.188,1700.627
2.605,109.373,-55.188,1700.399
2.62,109.373,-55.188,1699.402
2.634,109.373,-55.189,1697.955
2.649,109.373,-55.189,1697.955
2.663,109.373,-55.189,1696.646
0,109.356,-55.145,1865.836
0.014,109.356,-55.145,1865.836
0.029,109.357,-55.145,1865.836
0.043,109.357,-55.146,1862.848
0.058,109.357,-55.146,1861.084
0.072,109.357,-55.146,1859.673
0.087,109.357,-55.146,1859.558
0.101,109.357,-55.147,1857.655
0.116,109.357,-55.147,1857.655
0.13,109.357,-55.147,1856.533
0.145,109.357,-55.147,1855.1
0.159,109.357,-55.148,1853.716
0.173,109.357,-55.148,1853.726
0.188,109.357,-55.148,1844.247
0.202,109.357,-55.148,1828.46
0.217,109.358,-55.149,1816.61
0.231,109.358,-55.149,1802.341
0.246,109.358,-55.149,1786.034
0.26,109.358,-55.149,1768.382
0.275,109.358,-55.15,1768.382
0.289,109.358,-55.15,1755.425
0.304,109.358,-55.15,1736.63
0.318,109.358,-55.15,1719.647
0.333,109.358,-55.15,1703.711
0.347,109.358,-55.151,1703.711
0.361,109.358,-55.151,1676.55
0.376,109.358,-55.151,1670.514
0.39,109.358,-55.151,1672.793
0.405,109.359,-55.152,1672.793
0.419,109.359,-55.152,1677.16
0.434,109.359,-55.152,1682.426
0.448,109.359,-55.152,1688.073
0.463,109.359,-55.153,1684.333
0.477,109.359,-55.153,1684.027
0.492,109.359,-55.153,1689.001
0.506,109.359,-55.153,1692.638
0.52,109.359,-55.154,1691.04
0.535,109.359,-55.154,1693.8
0.549,109.359,-55.154,1697.71
0.564,109.359,-55.154,1702.748
0.578,109.359,-55.155,1702.748
0.593,109.36,-55.155,1706.85
0.607,109.36,-55.155,1714.092
0.622,109.36,-55.155,1716.493
0.636,109.36,-55.156,1714.216
0.651,109.36,-55.156,1713.784
0.665,109.36,-55.156,1717.765
0.68,109.36,-55.156,1722.5
0.694,109.36,-55.156,1725.213
0.708,109.36,-55.157,1726.515
0.723,109.36,-55.157,1726.515
0.737,109.36,-55.157,1730.303
0.752,109.36,-55.157,1732.157
0.766,109.36,-55.158,1733.323
0.781,109.361,-55.158,1734.441
0.795,109.361,-55.158,1737.734
0.81,109.361,-55.158,1743.207
0.824,109.361,-55.159,1741.389
0.839,109.361,-55.159,1744.22
0.853,109.361,-55.159,1748.002
0.867,109.361,-55.159,1748.285
0.882,109.361,-55.16,1748.285
0.896,109.361,-55.16,1745.188
0.911,109.361,-55.16,1740.469
0.925,109.361,-55.16,1737.779
0.94,109.361,-55.161,1736.792
0.954,109.361,-55.161,1737.481
0.969,109.362,-55.161,1739.832
0.983,109.362,-55.161,1740.473
0.998,109.362,-55.162,1736.681
1.012,109.362,-55.162,1738.824
1.027,109.362,-55.162,1741.513
1.041,109.362,-55.162,1741.513
1.055,109.362,-55.162,1745.53
1.07,109.362,-55.163,1745.686
1.084,109.362,-55.163,1750.496
1.099,109.362,-55.163,1752.806
1.113,109.362,-55.163,1752.806
1.128,109.362,-55.164,1756.398
1.142,109.362,-55.164,1754.77
1.157,109.363,-55.164,1757.722
1.171,109.363,-55.164,1761.402
1.186,109.363,-55.165,1765.497
1.2,109.363,-55.165,1765.497
1.214,109.363,-55.165,1768.793
1.229,109.363,-55.165,1770.667
1.243,109.363,-55.166,1774.243
1.258,109.363,-55.166,1778.21
1.272,109.363,-55.166,1779.561
1.287,109.363,-55.166,1778.382
1.301,109.363,-55.167,1777.098
1.316,109.363,-55.167,1775.69
1.33,109.363,-55.167,1775.47
1.345,109.364,-55.167,1774.343
1.359,109.364,-55.168,1773.235
1.374,109.364,-55.168,1774.221
1.388,109.364,-55.168,1772.976
1.402,109.364,-55.168,1771.499
1.417,109.364,-55.169,1770.314
1.431,109.364,-55.169,1769.152
1.446,109.364,-55.169,1768.835
1.46,109.364,-55.169,1767.716
1.475,109.364,-55.169,1766.234
1.489,109.364,-55.17,1764.606
1.504,109.364,-55.17,1764.606
1.518,109.364,-55.17,1763.848
1.533,109.365,-55.17,1763.486
1.547,109.365,-55.171,1762.123
1.561,109.365,-55.171,1760.673
1.576,109.365,-55.171,1760.673
1.59,109.365,-55.171,1759.268
1.605,109.365,-55.172,1757.444
1.619,109.365,-55.172,1756.099
1.634,109.365,-55.172,1754.72
1.648,109.365,-55.172,1752.878
1.663,109.365,-55.173,1752.878
1.677,109.365,-55.173,1751.611
1.692,109.365,-55.173,1750.86
1.706,109.366,-55.173,1749.652
1.721,109.366,-55.174,1748.127
1.735,109.366,-55.174,1746.783
1.749,109.366,-55.174,1746.933
1.764,109.366,-55.174,1745.937
1.778,109.366,-55.175,1744.518
1.793,109.366,-55.175,1743.316
1.807,109.366,-55.175,1743.316
1.822,109.366,-55.175,1743.316
1.836,109.366,-55.175,1741.283
1.851,109.366,-55.176,1742.263
1.865,109.366,-55.176,1740.144
1.88,109.366,-55.176,1739.345
1.894,109.367,-55.176,1738.741
1.908,109.367,-55.177,1738.741
1.923,109.367,-55.177,1736.58
1.937,109.367,-55.177,1735.292
1.952,109.367,-55.177,1735.292
1.966,109.367,-55.178,1732.861
1.981,109.367,-55.178,1733.855
1.995,109.367,-55.178,1732.634
2.01,109.367,-55.178,1731.402
2.024,109.367,-55.179,1730.173
2.039,109.367,-55.179,1728.952
2.053,109.367,-55.179,1728.538
2.067,109.367,-55.179,1727.2
2.082,109.368,-55.18,1726.026
2.096,109.368,-55.18,1724.714
2.111,109.368,-55.18,1723.541
2.125,109.368,-55.18,1724.294
2.14,109.368,-55.181,1723.206
2.154,109.368,-55.181,1720.961
2.169,109.368,-55.181,1720.745
2.183,109.368,-55.181,1719.878
2.198,109.368,-55.182,1719.467
2.212,109.368,-55.182,1718.319
2.227,109.368,-55.182,1717.415
2.241,109.368,-55.182,1716.514
2.255,109.368,-55.182,1715.366
2.27,109.369,-55.183,1714.163
2.284,109.369,-55.183,1715.169
2.299,109.369,-55.183,1714.008
2.313,109.369,-55.183,1713.154
2.328,109.369,-55.184,1711.982
2.342,109.369,-55.184,1710.519
2.357,109.369,-55.184,1710.664
2.371,109.369,-55.184,1709.871
2.386,109.369,-55.185,1708.43
2.4,109.369,-55.185,1707.487
2.414,109.369,-55.185,1706.24
2.429,109.369,-55.185,1706.387
2.443,109.369,-55.186,1705.437
2.458,109.37,-55.186,1705.453
2.472,109.37,-55.186,1704.399
2.487,109.37,-55.186,1702.98
2.501,109.37,-55.187,1702.374
2.516,109.37,-55.187,1701.85
2.53,109.37,-55.187,1700.567
2.545,109.37,-55.187,1699.692
2.559,109.37,-55.188,1698.678
2.574,109.37,-55.188,1697.122
2.588,109.37,-55.188,1697.503
2.602,109.37,-55.188,1696.513
2.617,109.37,-55.188,1695.785
2.631,109.37,-55.189,1694.898
2.646,109.371,-55.189,1694.001
2.66,109.371,-55.189,1694.365
2.675,109.371,-55.189,1692.521
0,109.357,-55.145,1868.48
0.014,109.357,-55.145,1868.62
0.029,109.357,-55.145,1867.115
0.043,109.357,-55.146,1865.478
0.058,109.358,-55.146,1864.136
0.072,109.358,-55.146,1862.544
0.087,109.358,-55.146,1862.339
0.101,109.358,-55.147,1860.961
0.116,109.358,-55.147,1860.961
0.13,109.358,-55.147,1859.553
0.145,109.358,-55.147,1859.553
0.159,109.358,-55.147,1857.844
0.173,109.358,-55.148,1853.89
0.188,109.358,-55.148,1838.523
0.202,109.358,-55.148,1838.523
0.217,109.358,-55.148,1811.518
0.231,109.358,-55.149,1796.81
0.246,109.359,-55.149,1782.994
0.26,109.359,-55.149,1765.215
0.275,109.359,-55.149,1765.215
0.289,109.359,-55.15,1752.36
0.304,109.359,-55.15,1729.609
0.318,109.359,-55.15,1713.74
0.333,109.359,-55.15,1697.581
0.347,109.359,-55.151,1683.485
0.361,109.359,-55.151,1683.485
0.376,109.359,-55.151,1669.079
0.39,109.359,-55.151,1671.8
0.405,109.359,-55.152,1676.28
0.419,109.359,-55.152,1676.037
0.434,109.36,-55.152,1681.442
0.448,109.36,-55.152,1685.242
0.463,109.36,-55.153,1685.056
0.477,109.36,-55.153,1683.146
0.492,109.36,-55.153,1684.454
0.506,109.36,-55.153,1689.538
0.52,109.36,-55.153,1690.46
0.535,109.36,-55.154,1693.823
0.549,109.36,-55.154,1697.265
0.564,109.36,-55.154,1701.823
0.578,109.36,-55.154,1706.515
0.593,109.36,-55.155,1706.515
0.607,109.36,-55.155,1710.173
0.622,109.361,-55.155,1714.646
0.636,109.361,-55.155,1718.447
0.651,109.361,-55.156,1716.998
0.665,109.361,-55.156,1718.678
0.68,109.361,-55.156,1721.799
0.694,109.361,-55.156,1724.814
0.708,109.361,-55.157,1726.57
0.723,109.361,-55.157,1728.458
0.737,109.361,-55.157,1728.458
0.752,109.361,-55.157,1730.865
0.766,109.361,-55.158,1734.782
0.781,109.361,-55.158,1734.493
0.795,109.361,-55.158,1733.165
0.81,109.362,-55.158,1734.68
0.824,109.362,-55.159,1737.464
0.839,109.362,-55.159,1735.557
0.853,109.362,-55.159,1737.824
0.867,109.362,-55.159,1740.57
0.882,109.362,-55.159,1739.298
0.896,109.362,-55.16,1739.298
0.911,109.362,-55.16,1731.867
0.925,109.362,-55.16,1728.414
0.94,109.362,-55.16,1727.894
0.954,109.362,-55.161,1728.416
0.969,109.362,-55.161,1729.53
0.983,109.362,-55.161,1730.848
0.998,109.363,-55.161,1726.406
1.012,109.363,-55.162,1726.92
1.027,109.363,-55.162,1729.633
1.041,109.363,-55.162,1729.633
1.055,109.363,-55.162,1734.168
1.07,109.363,-55.163,1739.53
1.084,109.363,-55.163,1738.889
1.099,109.363,-55.163,1743.791
1.113,109.363,-55.163,1747.311
1.128,109.363,-55.164,1749.367
1.142,109.363,-55.164,1749.396
1.157,109.363,-55.164,1751.701
1.171,109.363,-55.164,1758.722
1.186,109.364,-55.165,1763.258
1.2,109.364,-55.165,1761.43
1.214,109.364,-55.165,1764.358
1.229,109.364,-55.165,1767.988
1.243,109.364,-55.166,1771.973
1.258,109.364,-55.166,1773.241
1.272,109.364,-55.166,1779.738
1.287,109.364,-55.166,1780.417
1.301,109.364,-55.166,1780.652
1.316,109.364,-55.167,1779.205
1.33,109.364,-55.167,1778.047
1.345,109.364,-55.167,1776.969
1.359,109.365,-55.167,1776.969
1.374,109.365,-55.168,1777.82
1.388,109.365,-55.168,1776.518
1.402,109.365,-55.168,1775
1.417,109.365,-55.168,1773.693
1.431,109.365,-55.169,1772.698
1.446,109.365,-55.169,1771.119
1.46,109.365,-55.169,1770.937
1.475,109.365,-55.169,1769.84
1.489,109.365,-55.17,1768.204
1.504,109.365,-55.17,1766.986
