Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (3) (mean)
0.738,89.772,-57.181,-427.524
0.753,89.772,-57.181,-429.083
0.767,89.772,-57.182,-426.841
0.782,89.773,-57.182,-429.522
0.796,89.773,-57.182,-429.589
0.811,89.773,-57.182,-429.264
0.825,89.773,-57.183,-429.941
0.839,89.773,-57.183,-428.574
0.854,89.773,-57.183,-429.189
0.868,89.773,-57.183,-431.045
0.883,89.773,-57.184,-433.99
0.897,89.773,-57.184,-433.99
0.912,89.773,-57.184,-439.011
0.926,89.773,-57.184,-441.007
0.941,89.773,-57.185,-441.007
0.955,89.773,-57.185,-443.112
0.97,89.773,-57.185,-445.305
0.984,89.773,-57.185,-447.402
0.999,89.773,-57.186,-450.122
1.013,89.773,-57.186,-451.288
1.028,89.773,-57.186,-451.57
1.042,89.773,-57.186,-452.612
1.057,89.773,-57.187,-453.975
1.071,89.773,-57.187,-457.136
1.086,89.773,-57.187,-455.876
1.1,89.773,-57.187,-459.467
1.114,89.773,-57.188,-460.557
1.129,89.773,-57.188,-460.932
1.143,89.773,-57.188,-459.928
1.158,89.773,-57.188,-458.205
1.172,89.773,-57.189,-457.922
1.187,89.773,-57.189,-456.971
1.201,89.773,-57.189,-454.624
1.216,89.773,-57.189,-450.709
1.23,89.773,-57.19,-447.186
1.245,89.773,-57.19,-447.186
1.259,89.773,-57.19,-446.369
1.274,89.773,-57.19,-447.229
1.288,89.773,-57.191,-450.053
1.303,89.773,-57.191,-454.566
1.317,89.773,-57.191,-458.035
1.332,89.773,-57.191,-458.741
1.346,89.773,-57.191,-458.568
1.361,89.773,-57.192,-459.797
1.375,89.773,-57.192,-458.437
1.389,89.773,-57.192,-456.275
1.404,89.773,-57.192,-456.275
1.418,89.773,-57.193,-456.944
1.433,89.773,-57.193,-457.112
1.447,89.773,-57.193,-456.671
1.462,89.773,-57.193,-455.359
1.476,89.773,-57.194,-454.096
1.491,89.773,-57.194,-454.678
1.505,89.773,-57.194,-453.805
1.52,89.773,-57.194,-454.43
1.534,89.773,-57.195,-454.639
1.549,89.773,-57.195,-454.639
1.563,89.773,-57.195,-455.677
1.578,89.774,-57.195,-458.029
1.592,89.774,-57.196,-455.842
1.607,89.774,-57.196,-452.755
1.621,89.774,-57.196,-450.523
1.636,89.774,-57.196,-447.263
1.65,89.774,-57.197,-442.98
1.664,89.774,-57.197,-441.082
1.679,89.774,-57.197,-437.857
1.693,89.774,-57.197,-432.886
1.708,89.774,-57.198,-433.348
1.722,89.774,-57.198,-427.927
1.737,89.774,-57.198,-422.144
1.751,89.774,-57.198,-416.269
1.766,89.774,-57.199,-411.093
1.78,89.774,-57.199,-406.719
1.795,89.774,-57.199,-406.719
1.809,89.774,-57.199,-399.105
1.824,89.774,-57.2,-395.036
1.838,89.774,-57.2,-391.117
1.853,89.774,-57.2,-390.717
1.867,89.774,-57.2,-390.717
1.882,89.774,-57.201,-394.384
1.896,89.774,-57.201,-395.61
1.911,89.774,-57.201,-392.551
1.925,89.774,-57.201,-387.613
1.939,89.774,-57.202,-382.163
1.954,89.774,-57.202,-378.188
1.968,89.774,-57.202,-375.544
1.983,89.774,-57.202,-376.946
1.997,89.774,-57.203,-377.177
2.012,89.774,-57.203,-376.808
2.026,89.774,-57.203,-376.808
2.041,89.774,-57.203,-378.237
2.055,89.774,-57.203,-376.652
2.07,89.774,-57.204,-379.386
2.084,89.774,-57.204,-379.475
2.099,89.774,-57.204,-378.886
2.113,89.774,-57.204,-378.886
2.128,89.774,-57.205,-375.116
2.142,89.774,-57.205,-372.497
2.157,89.774,-57.205,-370.312
2.171,89.774,-57.205,-370.312
2.186,89.774,-57.206,-367.488
2.2,89.774,-57.206,-365.047
2.214,89.774,-57.206,-363.359
2.229,89.774,-57.206,-365.52
2.243,89.774,-57.207,-369.581
2.258,89.774,-57.207,-373.215
2.272,89.774,-57.207,-375.867
2.287,89.774,-57.207,-376.771
2.301,89.774,-57.208,-373.329
2.316,89.774,-57.208,-374.124
2.33,89.774,-57.208,-371.023
2.345,89.774,-57.208,-368.875
2.359,89.775,-57.209,-366.954
2.374,89.775,-57.209,-365.956
2.388,89.775,-57.209,-365.878
2.403,89.775,-57.209,-368.082
2.417,89.775,-57.21,-372.03
2.432,89.775,-57.21,-377.367
2.446,89.775,-57.21,-376.112
2.461,89.775,-57.21,-383.232
2.475,89.775,-57.211,-386.277
2.489,89.775,-57.211,-386.277
2.504,89.775,-57.211,-387.031
2.518,89.775,-57.211,-391.633
2.533,89.775,-57.212,-394.045
2.547,89.775,-57.212,-396.067
2.562,89.775,-57.212,-397.692
2.576,89.775,-57.212,-399.609
2.591,89.775,-57.213,-401.051
2.605,89.775,-57.213,-401.051
2.62,89.775,-57.213,-403.01
2.634,89.775,-57.213,-403.01
2.649,89.775,-57.214,-402.836
2.663,89.775,-57.214,-402.063
2.678,89.775,-57.214,-399.666
2.692,89.775,-57.214,-396.621
2.707,89.775,-57.214,-393.458
2.721,89.775,-57.215,-389.672
2.736,89.775,-57.215,-385.894
2.75,89.775,-57.215,-381.815
2.764,89.775,-57.215,-377.403
2.779,89.775,-57.216,-372.44
2.793,89.775,-57.216,-372.44
2.808,89.775,-57.216,-367.121
2.822,89.775,-57.216,-361.31
2.837,89.775,-57.217,-355.059
2.851,89.775,-57.217,-349.1
2.866,89.775,-57.217,-344.427
2.88,89.775,-57.217,-341.069
2.895,89.775,-57.218,-337.911
2.909,89.775,-57.218,-334.93
2.924,89.775,-57.218,-332.563
2.938,89.775,-57.218,-330.438
2.953,89.775,-57.219,-330.438
2.967,89.775,-57.219,-327.855
2.982,89.775,-57.219,-326.802
2.996,89.775,-57.219,-326.093
3.011,89.775,-57.22,-325.98
3.025,89.775,-57.22,-325.558
3.039,89.775,-57.22,-325.534
3.054,89.775,-57.22,-327.124
3.068,89.775,-57.221,-327.83
3.083,89.775,-57.221,-328.585
3.097,89.775,-57.221,-328.585
3.112,89.775,-57.221,-329.665
3.126,89.775,-57.222,-330.857
3.141,89.775,-57.222,-331.997
3.155,89.776,-57.222,-333.218
3.17,89.776,-57.222,-334.677
3.184,89.776,-57.223,-336.433
3.199,89.776,-57.223,-337.937
3.213,89.776,-57.223,-340.333
3.228,89.776,-57.223,-342.735
3.242,89.776,-57.224,-344.898
3.257,89.776,-57.224,-345.434
3.271,89.776,-57.224,-347.848
0,89.77,-57.169,-230.045
0.014,89.77,-57.169,-230.045
0.029,89.77,-57.169,-231
0.043,89.77,-57.169,-231.93
0.058,89.77,-57.17,-232.872
0.072,89.77,-57.17,-233.731
0.087,89.77,-57.17,-234.709
0.101,89.77,-57.17,-235.795
0.116,89.77,-57.171,-236.84
0.13,89.77,-57.171,-237.676
0.144,89.77,-57.171,-238.618
0.159,89.77,-57.171,-239.657
0.173,89.77,-57.172,-239.657
0.188,89.77,-57.172,-242.346
0.202,89.77,-57.172,-256.785
0.217,89.77,-57.172,-272.814
0.231,89.77,-57.173,-285.724
0.245,89.77,-57.173,-298.673
0.26,89.77,-57.173,-313.139
0.274,89.771,-57.173,-313.139
0.289,89.771,-57.173,-343.257
0.303,89.771,-57.174,-357.248
0.318,89.771,-57.174,-370.029
0.332,89.771,-57.174,-370.029
0.347,89.771,-57.174,-378.946
0.361,89.771,-57.175,-382.835
0.375,89.771,-57.175,-385.647
0.39,89.771,-57.175,-388.088
0.404,89.771,-57.175,-389.69
0.419,89.771,-57.176,-390.098
0.433,89.771,-57.176,-390.052
0.448,89.771,-57.176,-389.115
0.462,89.771,-57.176,-390.282
0.477,89.771,-57.177,-390.822
0.491,89.771,-57.177,-390.822
0.505,89.771,-57.177,-391.605
0.52,89.771,-57.177,-391.59
0.534,89.771,-57.178,-393.254
0.549,89.771,-57.178,-394.918
0.563,89.771,-57.178,-393.524
0.578,89.771,-57.178,-398.023
0.592,89.771,-57.179,-399.904
0.606,89.771,-57.179,-400.899
0.621,89.771,-57.179,-401.875
0.635,89.771,-57.179,-401.875
0.65,89.771,-57.18,-397.324
0.664,89.771,-57.18,-402.727
0.679,89.771,-57.18,-403.825
0.693,89.771,-57.18,-409.94
0.708,89.771,-57.181,-414.011
0.722,89.771,-57.181,-417.335
0.736,89.771,-57.181,-420.601
0.751,89.771,-57.181,-422.652
0.765,89.771,-57.182,-423.137
0.78,89.771,-57.182,-423.462
0.794,89.771,-57.182,-423.462
0.809,89.771,-57.182,-424.61
0.823,89.771,-57.183,-424.922
0.838,89.771,-57.183,-424.642
0.852,89.771,-57.183,-425.512
0.866,89.771,-57.183,-426.458
0.881,89.771,-57.184,-429.358
0.895,89.771,-57.184,-431.396
0.91,89.771,-57.184,-433.164
0.924,89.771,-57.184,-434.885
0.939,89.771,-57.184,-435.951
0.953,89.771,-57.185,-435.951
0.968,89.771,-57.185,-438.625
0.982,89.771,-57.185,-440.973
0.996,89.771,-57.185,-443.708
1.011,89.771,-57.186,-445.702
1.025,89.771,-57.186,-447.205
1.04,89.771,-57.186,-448.607
1.054,89.771,-57.186,-449.511
1.069,89.771,-57.187,-450.526
1.083,89.771,-57.187,-451.587
1.097,89.771,-57.187,-451.587
1.112,89.771,-57.187,-452.139
1.126,89.772,-57.188,-452.97
1.141,89.772,-57.188,-454.405
1.155,89.772,-57.188,-454.366
1.17,89.772,-57.188,-452.941
1.184,89.772,-57.189,-451.084
1.199,89.772,-57.189,-449.587
1.213,89.772,-57.189,-447.951
1.227,89.772,-57.189,-446.056
1.242,89.772,-57.19,-443.129
