Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (3) (mean)
2.173,89.768,-57.206,-336.57
2.187,89.768,-57.207,-336.224
2.202,89.768,-57.207,-338.078
2.216,89.768,-57.207,-345.739
2.231,89.768,-57.207,-345.739
2.245,89.768,-57.208,-341.476
2.26,89.768,-57.208,-351.008
2.274,89.768,-57.208,-345.914
2.289,89.768,-57.208,-345.914
2.303,89.768,-57.208,-354.281
2.317,89.768,-57.209,-356.192
2.332,89.768,-57.209,-356.911
2.346,89.768,-57.209,-357.833
2.361,89.768,-57.209,-358.633
2.375,89.768,-57.21,-359.827
2.39,89.768,-57.21,-360.601
2.404,89.768,-57.21,-360.523
2.419,89.768,-57.21,-360.098
2.433,89.768,-57.211,-359.854
2.448,89.768,-57.211,-359.854
2.462,89.768,-57.211,-356.016
2.477,89.768,-57.211,-355.152
2.491,89.768,-57.212,-354.19
2.506,89.768,-57.212,-352.928
2.52,89.768,-57.212,-351.212
2.535,89.768,-57.212,-350.286
2.549,89.768,-57.213,-350.618
2.564,89.768,-57.213,-350.979
2.578,89.768,-57.213,-351.428
2.593,89.768,-57.213,-357.798
2.607,89.768,-57.214,-356.802
2.622,89.768,-57.214,-356.488
2.636,89.768,-57.214,-349.641
2.651,89.768,-57.214,-349.471
2.665,89.768,-57.215,-350.276
2.68,89.768,-57.215,-357.311
2.694,89.768,-57.215,-351.541
2.709,89.768,-57.215,-350.452
2.723,89.768,-57.216,-351.2
2.738,89.769,-57.216,-354.67
2.752,89.769,-57.216,-359.676
2.767,89.769,-57.216,-359.561
2.781,89.769,-57.217,-359.03
2.795,89.769,-57.217,-356.105
2.81,89.769,-57.217,-357.11
2.824,89.769,-57.217,-356.419
2.839,89.769,-57.218,-355.869
2.853,89.769,-57.218,-355.869
2.868,89.769,-57.218,-351.24
2.882,89.769,-57.218,-348.518
2.897,89.769,-57.219,-345.943
2.911,89.769,-57.219,-349.062
2.926,89.769,-57.219,-346.121
2.94,89.769,-57.219,-343.25
2.955,89.769,-57.219,-341.104
2.969,89.769,-57.22,-339.863
2.984,89.769,-57.22,-338.623
2.998,89.769,-57.22,-336.372
3.013,89.769,-57.22,-335.829
3.027,89.769,-57.221,-335.708
3.042,89.769,-57.221,-335.557
3.056,89.769,-57.221,-335.557
3.071,89.769,-57.221,-335.669
3.085,89.769,-57.222,-335.988
3.1,89.769,-57.222,-336.398
3.114,89.769,-57.222,-337.02
3.129,89.769,-57.222,-336.879
3.143,89.769,-57.223,-338.367
3.158,89.769,-57.223,-338.829
3.172,89.769,-57.223,-339.75
3.187,89.769,-57.223,-340.681
3.201,89.769,-57.224,-341.72
3.216,89.769,-57.224,-341.72
3.23,89.769,-57.224,-343.059
0,89.765,-57.169,-241.406
0.014,89.765,-57.17,-242.249
0.029,89.765,-57.17,-243.257
0.043,89.766,-57.17,-244.236
0.058,89.766,-57.17,-245.279
0.072,89.766,-57.171,-245.279
0.087,89.766,-57.171,-247.35
0.101,89.766,-57.171,-248.539
0.116,89.766,-57.171,-249.391
0.13,89.766,-57.172,-249.391
0.144,89.766,-57.172,-250.57
0.159,89.766,-57.172,-262.026
0.173,89.766,-57.172,-278.031
0.188,89.766,-57.173,-291.512
0.202,89.766,-57.173,-304.439
0.217,89.766,-57.173,-318.037
0.231,89.766,-57.173,-318.037
0.246,89.766,-57.173,-346.002
0.26,89.766,-57.174,-360.456
0.275,89.766,-57.174,-371.725
0.289,89.766,-57.174,-371.473
0.303,89.766,-57.174,-378.694
0.318,89.766,-57.175,-381.834
0.332,89.766,-57.175,-381.35
0.347,89.766,-57.175,-379.358
0.361,89.766,-57.175,-378.057
0.376,89.766,-57.176,-375.893
0.39,89.766,-57.176,-377.07
0.405,89.766,-57.176,-375.066
