Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (3) (mean)
1.401,89.766,-57.193,-412.711
1.416,89.766,-57.193,-412.215
1.43,89.766,-57.193,-410.904
1.444,89.766,-57.193,-409.312
1.459,89.766,-57.194,-407.858
1.473,89.766,-57.194,-405.857
1.488,89.766,-57.194,-404.316
1.502,89.766,-57.194,-411.694
1.517,89.766,-57.194,-410.303
1.531,89.766,-57.195,-410.677
1.546,89.766,-57.195,-410.677
1.56,89.766,-57.195,-411.67
1.574,89.766,-57.195,-411.332
1.589,89.766,-57.196,-409.926
1.603,89.766,-57.196,-409.926
1.618,89.766,-57.196,-400.752
1.632,89.766,-57.196,-397.326
1.647,89.766,-57.197,-390.204
1.661,89.766,-57.197,-391.8
1.676,89.766,-57.197,-389.649
1.69,89.766,-57.197,-386.894
1.704,89.766,-57.198,-386.894
1.719,89.766,-57.198,-383.253
1.733,89.766,-57.198,-379.734
1.748,89.766,-57.198,-376.236
1.762,89.766,-57.199,-373.011
1.777,89.766,-57.199,-370.361
1.791,89.766,-57.199,-370.361
1.806,89.766,-57.199,-365.988
1.82,89.766,-57.2,-370.165
1.834,89.766,-57.2,-365.43
1.849,89.766,-57.2,-364.139
1.863,89.766,-57.2,-364.139
1.878,89.766,-57.201,-362.246
1.892,89.767,-57.201,-359.417
1.907,89.767,-57.201,-356.018
1.921,89.767,-57.201,-352.766
1.936,89.767,-57.202,-350.455
1.95,89.767,-57.202,-349.583
1.964,89.767,-57.202,-349.925
1.979,89.767,-57.202,-346.663
1.993,89.767,-57.203,-349.38
2.008,89.767,-57.203,-346.872
2.022,89.767,-57.203,-346.872
2.037,89.767,-57.203,-342.716
2.051,89.767,-57.204,-341.296
2.066,89.767,-57.204,-339.401
2.08,89.767,-57.204,-337.182
2.094,89.767,-57.204,-333.477
2.109,89.767,-57.204,-333.039
2.123,89.767,-57.205,-331.083
2.138,89.767,-57.205,-329.796
2.152,89.767,-57.205,-329.793
2.167,89.767,-57.205,-328.612
2.181,89.767,-57.206,-330.271
2.196,89.767,-57.206,-331.353
2.21,89.767,-57.206,-333.783
2.224,89.767,-57.206,-336.224
2.239,89.767,-57.207,-338.078
2.253,89.767,-57.207,-335.82
2.268,89.767,-57.207,-338.472
2.282,89.767,-57.207,-338.578
2.297,89.767,-57.208,-341.061
2.311,89.767,-57.208,-343.014
2.326,89.767,-57.208,-343.014
2.34,89.767,-57.208,-344.552
2.354,89.767,-57.209,-343.31
2.369,89.767,-57.209,-346.022
2.383,89.767,-57.209,-346.26
2.398,89.767,-57.209,-351.252
2.412,89.767,-57.21,-352.314
2.427,89.767,-57.21,-353.85
2.441,89.767,-57.21,-353.85
2.456,89.767,-57.21,-354.923
2.47,89.767,-57.211,-354.358
2.484,89.767,-57.211,-354.358
2.499,89.767,-57.211,-350.037
2.513,89.767,-57.211,-351.457
2.528,89.767,-57.212,-350.964
2.542,89.767,-57.212,-349.814
2.557,89.767,-57.212,-348.217
2.571,89.767,-57.212,-346.808
2.586,89.767,-57.213,-347.614
2.6,89.767,-57.213,-348.366
2.614,89.768,-57.213,-348.364
2.629,89.768,-57.213,-348.364
2.643,89.768,-57.214,-347.715
2.658,89.768,-57.214,-347.824
2.672,89.768,-57.214,-347.011
2.687,89.768,-57.214,-347.223
2.701,89.768,-57.215,-350.276
2.716,89.768,-57.215,-351.309
2.73,89.768,-57.215,-351.541
2.744,89.768,-57.215,-350.452
2.759,89.768,-57.215,-351.2
2.773,89.768,-57.216,-351.987
2.788,89.768,-57.216,-351.987
2.802,89.768,-57.216,-353.27
2.817,89.768,-57.216,-353.606
2.831,89.768,-57.217,-354.106
2.846,89.768,-57.217,-354.902
2.86,89.768,-57.217,-355.662
2.874,89.768,-57.217,-355.946
2.889,89.768,-57.218,-356.197
2.903,89.768,-57.218,-355.269
2.918,89.768,-57.218,-354.896
2.932,89.768,-57.218,-353.939
2.947,89.768,-57.219,-353.939
2.961,89.768,-57.219,-351.057
2.976,89.768,-57.219,-351.057
2.99,89.768,-57.219,-343.811
3.004,89.768,-57.22,-340.833
3.019,89.768,-57.22,-338.546
3.033,89.768,-57.22,-337.868
3.048,89.768,-57.22,-337.296
3.062,89.768,-57.221,-337.628
3.077,89.768,-57.221,-337.538
3.091,89.768,-57.221,-338.186
3.106,89.768,-57.221,-337.998
3.12,89.768,-57.222,-338.621
3.134,89.768,-57.222,-338.753
3.149,89.768,-57.222,-338.378
3.163,89.768,-57.222,-338.905
3.178,89.768,-57.223,-339.459
3.192,89.768,-57.223,-340.107
3.207,89.768,-57.223,-340.554
3.221,89.768,-57.223,-341.267
3.236,89.768,-57.224,-342.068
3.25,89.768,-57.224,-341.695
3.264,89.768,-57.224,-342.777
3.279,89.768,-57.224,-343.681
0,89.762,-57.169,-245.562
0.014,89.762,-57.169,-247.691
0.029,89.762,-57.169,-247.46
0.043,89.762,-57.17,-248.498
0.058,89.762,-57.17,-249.486
0.072,89.762,-57.17,-250.577
0.087,89.762,-57.17,-251.576
0.101,89.762,-57.171,-252.767
0.116,89.762,-57.171,-253.723
0.13,89.762,-57.171,-254.758
0.144,89.763,-57.171,-255.757
0.159,89.763,-57.172,-254.867
0.173,89.763,-57.172,-255.943
0.188,89.763,-57.172,-266.665
0.202,89.763,-57.172,-282.527
0.217,89.763,-57.172,-296.681
0.231,89.763,-57.173,-308.187
0.246,89.763,-57.173,-321.931
0.26,89.763,-57.173,-336.306
0.274,89.763,-57.173,-349.76
0.289,89.763,-57.174,-360.231
0.303,89.763,-57.174,-365.26
0.318,89.763,-57.174,-367.112
0.332,89.763,-57.174,-369.351
0.347,89.763,-57.175,-364.02
0.361,89.763,-57.175,-365.643
0.376,89.763,-57.175,-362.832
0.39,89.763,-57.175,-360.364
0.404,89.763,-57.176,-359.22
0.419,89.763,-57.176,-356.02
0.433,89.763,-57.176,-354.518
0.448,89.763,-57.176,-351.385
0.462,89.763,-57.177,-351.797
0.477,89.763,-57.177,-351.797
0.491,89.763,-57.177,-349.964
0.506,89.763,-57.177,-348.92
0.52,89.763,-57.178,-347.004
0.534,89.763,-57.178,-343.823
0.549,89.763,-57.178,-342.31
0.563,89.763,-57.178,-342.25
0.578,89.763,-57.179,-344.572
0.592,89.763,-57.179,-346.801
0.607,89.763,-57.179,-349.269
0.621,89.763,-57.179,-349.269
0.636,89.763,-57.18,-349.269
0.65,89.763,-57.18,-354.728
0.664,89.763,-57.18,-357.22
0.679,89.763,-57.18,-357.22
0.693,89.763,-57.181,-361.45
0.708,89.763,-57.181,-363.42
0.722,89.763,-57.181,-366.157
0.737,89.763,-57.181,-370.214
0.751,89.763,-57.182,-376.866
0.766,89.763,-57.182,-376.866
0.78,89.763,-57.182,-380.574
0.794,89.763,-57.182,-385.398
0.809,89.763,-57.183,-387.126
0.823,89.763,-57.183,-392.285
0.838,89.763,-57.183,-394.559
0.852,89.763,-57.183,-397.304
0.867,89.764,-57.183,-397.304
0.881,89.764,-57.184,-401.44
0.896,89.764,-57.184,-402.388
0.91,89.764,-57.184,-404.377
0.924,89.764,-57.184,-406.336
0.939,89.764,-57.185,-406.336
0.953,89.764,-57.185,-408.223
0.968,89.764,-57.185,-409.078
0.982,89.764,-57.185,-408.52
0.997,89.764,-57.186,-406.549
1.011,89.764,-57.186,-401.947
1.026,89.764,-57.186,-403.213
1.04,89.764,-57.186,-400.451
1.054,89.764,-57.187,-402.419
1.069,89.764,-57.187,-400.776
1.083,89.764,-57.187,-400.776
1.098,89.764,-57.187,-400.466
1.112,89.764,-57.188,-400.93
1.127,89.764,-57.188,-402.057
1.141,89.764,-57.188,-401.847
1.156,89.764,-57.188,-401.129
1.17,89.764,-57.189,-401.769
1.184,89.764,-57.189,-402.007
1.199,89.764,-57.189,-400.758
1.213,89.764,-57.189,-399.881
1.228,89.764,-57.19,-400.066
1.242,89.764,-57.19,-400.066
1.257,89.764,-57.19,-399.312
1.271,89.764,-57.19,-398.249
1.286,89.764,-57.191,-398.589
1.3,89.764,-57.191,-400.052
1.314,89.764,-57.191,-400.738
1.329,89.764,-57.191,-401.698
1.343,89.764,-57.192,-402.356
1.358,89.764,-57.192,-406.23
1.372,89.764,-57.192,-405.415
1.387,89.764,-57.192,-404.285
1.401,89.764,-57.193,-404.285
1.416,89.764,-57.193,-403.059
1.43,89.764,-57.193,-401.574
1.444,89.764,-57.193,-400.407
1.459,89.764,-57.193,-398.928
1.473,89.764,-57.194,-397.363
1.488,89.764,-57.194,-395.263
1.502,89.764,-57.194,-394.308
1.517,89.764,-57.194,-394.967
1.531,89.764,-57.195,-395.764
1.546,89.764,-57.195,-395.764
1.56,89.764,-57.195,-395.621
1.574,89.764,-57.195,-394.741
1.589,89.765,-57.196,-393.309
1.603,89.765,-57.196,-391.297
1.618,89.765,-57.196,-388.515
1.632,89.765,-57.196,-384.899
1.647,89.765,-57.197,-386.366
1.661,89.765,-57.197,-385.32
1.676,89.765,-57.197,-383.585
1.69,89.765,-57.197,-380.786
1.704,89.765,-57.198,-380.786
1.719,89.765,-57.198,-377.338
1.733,89.765,-57.198,-373.593
1.748,89.765,-57.198,-369.898
1.762,89.765,-57.199,-366.288
1.777,89.765,-57.199,-363.603
1.791,89.765,-57.199,-361.738
1.806,89.765,-57.199,-359.302
1.82,89.765,-57.2,-357.537
1.834,89.765,-57.2,-356.023
1.849,89.765,-57.2,-354.759
1.863,89.765,-57.2,-354.759
1.878,89.765,-57.201,-352.772
1.892,89.765,-57.201,-350.191
1.907,89.765,-57.201,-346.498
1.921,89.765,-57.201,-343.185
1.936,89.765,-57.202,-341.064
1.95,89.765,-57.202,-342.959
1.964,89.765,-57.202,-343.146
1.979,89.765,-57.202,-340.224
1.993,89.765,-57.203,-342.896
2.008,89.765,-57.203,-338.209
2.022,89.765,-57.203,-338.209
2.037,89.765,-57.203,-335.961
2.051,89.765,-57.204,-335.3
2.066,89.765,-57.204,-335.728
2.08,89.765,-57.204,-332.286
2.094,89.765,-57.204,-331.879
2.109,89.765,-57.204,-329.622
2.123,89.765,-57.205,-327.515
2.138,89.765,-57.205,-325.91
2.152,89.765,-57.205,-326.634
2.167,89.765,-57.205,-325.432
2.181,89.765,-57.206,-325.251
2.196,89.765,-57.206,-326.359
2.21,89.765,-57.206,-327.845
2.224,89.765,-57.206,-329.267
2.239,89.765,-57.207,-330.302
2.253,89.765,-57.207,-332.729
2.268,89.765,-57.207,-333.319
2.282,89.765,-57.207,-333.741
2.297,89.765,-57.208,-335.91
2.311,89.766,-57.208,-337.875
2.326,89.766,-57.208,-337.875
2.34,89.766,-57.208,-338.043
2.354,89.766,-57.209,-337.672
2.369,89.766,-57.209,-338.421
2.383,89.766,-57.209,-339.04
2.398,89.766,-57.209,-340.623
2.412,89.766,-57.21,-341.921
2.427,89.766,-57.21,-343.025
2.441,89.766,-57.21,-344.624
2.456,89.766,-57.21,-344.624
