Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
2.094,114.074,-56.652,2640.275
2.109,114.074,-56.652,2641.515
2.123,114.074,-56.653,2641.561
2.138,114.074,-56.653,2641.561
2.152,114.074,-56.653,2636.356
2.167,114.074,-56.653,2638.13
2.181,114.074,-56.653,2636.954
2.195,114.074,-56.654,2636.601
2.21,114.074,-56.654,2635.944
2.224,114.074,-56.654,2635.507
2.239,114.074,-56.654,2633.89
2.253,114.074,-56.655,2633.966
2.268,114.075,-56.655,2633.966
2.282,114.075,-56.655,2633.953
2.297,114.075,-56.655,2632.787
2.311,114.075,-56.656,2632.487
2.325,114.075,-56.656,2633.947
2.34,114.075,-56.656,2631.649
2.354,114.075,-56.656,2631.869
2.369,114.075,-56.657,2629.636
2.383,114.075,-56.657,2629.128
2.398,114.075,-56.657,2629.231
2.412,114.075,-56.657,2629.729
2.427,114.075,-56.658,2628.201
2.441,114.075,-56.658,2628.059
2.455,114.075,-56.658,2626.489
2.47,114.075,-56.658,2628.868
2.484,114.075,-56.659,2628.868
2.499,114.075,-56.659,2623.535
2.513,114.075,-56.659,2622.178
2.528,114.075,-56.659,2622.03
2.542,114.075,-56.66,2619.188
2.557,114.075,-56.66,2617.428
2.571,114.076,-56.66,2617.428
2.585,114.076,-56.66,2618.249
2.6,114.076,-56.661,2617.092
2.614,114.076,-56.661,2614.854
2.629,114.076,-56.661,2614.924
2.643,114.076,-56.661,2614.404
2.658,114.076,-56.662,2613.65
2.672,114.076,-56.662,2613.983
2.687,114.076,-56.662,2612.281
2.701,114.076,-56.662,2611.725
2.715,114.076,-56.662,2610.96
2.73,114.076,-56.663,2609.673
2.744,114.076,-56.663,2607.994
2.759,114.076,-56.663,2606.103
2.773,114.076,-56.663,2606.757
2.788,114.076,-56.664,2603.324
2.802,114.076,-56.664,2602.401
2.817,114.076,-56.664,2598.911
2.831,114.076,-56.664,2596.43
2.845,114.076,-56.665,2595.303
2.86,114.077,-56.665,2593.171
2.874,114.077,-56.665,2593.171
2.889,114.077,-56.665,2591.158
2.903,114.077,-56.666,2589.651
2.918,114.077,-56.666,2587.368
2.932,114.077,-56.666,2587.368
2.947,114.077,-56.666,2579.741
2.961,114.077,-56.667,2577.382
2.975,114.077,-56.667,2574.758
2.99,114.077,-56.667,2573.525
3.004,114.077,-56.667,2569.112
3.019,114.077,-56.668,2567.802
3.033,114.077,-56.668,2567.802
3.048,114.077,-56.668,2564.795
3.062,114.077,-56.668,2563.166
0,114.067,-56.617,2759.532
0.014,114.067,-56.617,2758.662
0.029,114.068,-56.617,2757.382
0.043,114.068,-56.618,2755.892
0.058,114.068,-56.618,2754.652
