Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
2.229,114.018,-56.656,2422.482
2.243,114.018,-56.657,2421.407
2.258,114.018,-56.657,2423.587
2.272,114.018,-56.657,2422.78
2.287,114.019,-56.657,2419.829
2.301,114.019,-56.658,2419.675
2.316,114.019,-56.658,2419.578
2.33,114.019,-56.658,2417.872
2.345,114.019,-56.658,2415.868
2.359,114.019,-56.659,2413.395
2.373,114.019,-56.659,2411.23
2.388,114.019,-56.659,2407.082
2.402,114.019,-56.659,2408.954
2.417,114.019,-56.66,2408.954
2.431,114.019,-56.66,2405.861
2.446,114.019,-56.66,2405.861
2.46,114.019,-56.66,2404.087
2.475,114.019,-56.661,2403.493
2.489,114.019,-56.661,2403.113
2.504,114.019,-56.661,2404.839
2.518,114.019,-56.661,2400.619
2.533,114.019,-56.662,2399.044
2.547,114.019,-56.662,2397.955
2.562,114.019,-56.662,2396.767
2.576,114.019,-56.662,2401.124
2.591,114.019,-56.663,2404.989
2.605,114.02,-56.663,2403.593
2.62,114.02,-56.663,2407.039
2.634,114.02,-56.663,2409.751
2.648,114.02,-56.664,2409.758
2.663,114.02,-56.664,2411.469
2.677,114.02,-56.664,2412.609
2.692,114.02,-56.664,2415.835
2.706,114.02,-56.664,2415.835
2.721,114.02,-56.665,2419.434
2.735,114.02,-56.665,2420.736
2.75,114.02,-56.665,2420.736
2.764,114.02,-56.665,2423.037
2.779,114.02,-56.666,2422.373
2.793,114.02,-56.666,2420.883
2.808,114.02,-56.666,2420.423
2.822,114.02,-56.666,2418.289
2.837,114.02,-56.667,2418.588
2.851,114.02,-56.667,2413.184
2.866,114.02,-56.667,2412.242
2.88,114.02,-56.667,2411.882
2.894,114.02,-56.668,2410.152
2.909,114.02,-56.668,2410.152
2.923,114.02,-56.668,2409.014
2.938,114.021,-56.668,2406.441
2.952,114.021,-56.669,2404.069
2.967,114.021,-56.669,2402.311
2.981,114.021,-56.669,2400.049
2.996,114.021,-56.669,2397.852
3.01,114.021,-56.67,2395.997
3.025,114.021,-56.67,2393.722
3.039,114.021,-56.67,2391.424
3.054,114.021,-56.67,2391.424
3.068,114.021,-56.671,2390.157
3.083,114.021,-56.671,2388.958
3.097,114.021,-56.671,2387.671
3.112,114.021,-56.671,2386.294
0,114.011,-56.619,2709.811
0.014,114.011,-56.619,2708.456
0.029,114.011,-56.619,2706.793
0.043,114.011,-56.62,2705.059
0.058,114.011,-56.62,2703.36
0.072,114.012,-56.62,2702.068
0.087,114.012,-56.62,2700.741
0.101,114.012,-56.62,2699.073
0.116,114.012,-56.621,2697.327
0.13,114.012,-56.621,2685.546
0.144,114.012,-56.621,2685.546
0.159,114.012,-56.621,2668.275
0.173,114.012,-56.622,2668.275
0.188,114.012,-56.622,2635.596
0.202,114.012,-56.622,2620.878
0.217,114.012,-56.622,2620.878
0.231,114.012,-56.623,2600.295
0.245,114.012,-56.623,2595.995
0.26,114.012,-56.623,2591.887
0.274,114.012,-56.623,2591.447
0.289,114.012,-56.624,2591.232
0.303,114.012,-56.624,2593.574
0.318,114.012,-56.624,2596.576
0.332,114.012,-56.624,2601.732
0.347,114.012,-56.625,2606.517
0.361,114.012,-56.625,2611.24
0.375,114.012,-56.625,2616.812
0.39,114.012,-56.625,2615.248
0.404,114.013,-56.626,2611.741
0.419,114.013,-56.626,2608.292
0.433,114.013,-56.626,2604.783
0.448,114.013,-56.626,2604.783
0.462,114.013,-56.627,2601.586
0.476,114.013,-56.627,2600.977
0.491,114.013,-56.627,2603.068
0.505,114.013,-56.627,2601.968
0.52,114.013,-56.628,2598.295
0.534,114.013,-56.628,2594.648
0.549,114.013,-56.628,2594.648
0.563,114.013,-56.628,2593.112
0.578,114.013,-56.629,2593.267
0.592,114.013,-56.629,2593.267
0.606,114.013,-56.629,2589.841
0.621,114.013,-56.629,2586.698
0.635,114.013,-56.629,2586.206
0.65,114.013,-56.63,2585.593
0.664,114.013,-56.63,2581.892
0.679,114.013,-56.63,2576.007
0.693,114.013,-56.63,2570.223
0.708,114.013,-56.631,2563.854
0.722,114.013,-56.631,2557.427
0.736,114.014,-56.631,2557.427
0.751,114.014,-56.631,2550.36
0.765,114.014,-56.632,2545.277
0.78,114.014,-56.632,2539.379
0.794,114.014,-56.632,2533.448
0.809,114.014,-56.632,2528.841
0.823,114.014,-56.633,2522.834
0.837,114.014,-56.633,2522.834
0.852,114.014,-56.633,2517.806
0.866,114.014,-56.633,2517.317
0.881,114.014,-56.634,2520.066
0.895,114.014,-56.634,2520.066
0.91,114.014,-56.634,2516.575
0.924,114.014,-56.634,2515.653
0.939,114.014,-56.635,2513.876
0.953,114.014,-56.635,2511.949
0.967,114.014,-56.635,2512.499
0.982,114.014,-56.635,2516.017
0.996,114.014,-56.636,2518.528
1.011,114.014,-56.636,2518.367
1.025,114.014,-56.636,2518.281
1.04,114.014,-56.636,2517.918
1.054,114.015,-56.637,2517.918
1.068,114.015,-56.637,2512.313
1.083,114.015,-56.637,2505.538
1.097,114.015,-56.637,2498.76
1.112,114.015,-56.638,2495.562
1.126,114.015,-56.638,2489.033
1.141,114.015,-56.638,2483.448
1.155,114.015,-56.638,2477.379
1.17,114.015,-56.638,2472.226
1.184,114.015,-56.639,2468.105
1.198,114.015,-56.639,2463.943
1.213,114.015,-56.639,2465.66
1.227,114.015,-56.639,2465.66
1.242,114.015,-56.64,2469.014
1.256,114.015,-56.64,2470.396
1.271,114.015,-56.64,2469.652
1.285,114.015,-56.64,2467.657
1.3,114.015,-56.641,2465.847
1.314,114.015,-56.641,2464.534
1.328,114.015,-56.641,2464.534
1.343,114.015,-56.641,2462.069
1.357,114.015,-56.642,2462.125
1.372,114.015,-56.642,2462.006
1.386,114.016,-56.642,2466.623
1.401,114.016,-56.642,2471.547
1.415,114.016,-56.643,2476.36
1.429,114.016,-56.643,2480.747
1.444,114.016,-56.643,2484.995
1.458,114.016,-56.643,2487.512
1.473,114.016,-56.644,2487.042
1.487,114.016,-56.644,2484.982
1.502,114.016,-56.644,2483.158
1.516,114.016,-56.644,2483.122
1.531,114.016,-56.645,2483.122
1.545,114.016,-56.645,2481.617
1.559,114.016,-56.645,2483.829
1.574,114.016,-56.645,2482.259
1.588,114.016,-56.646,2481.439
1.603,114.016,-56.646,2479.448
1.617,114.016,-56.646,2477.29
1.632,114.016,-56.646,2475.708
1.646,114.016,-56.647,2474.355
1.66,114.016,-56.647,2473.083
