Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
1.722,114.006,-56.648,2449.604
1.736,114.006,-56.648,2452.779
1.751,114.006,-56.648,2453.688
1.765,114.006,-56.649,2451.85
1.78,114.006,-56.649,2449.98
1.794,114.006,-56.649,2446.582
1.809,114.006,-56.649,2444.439
1.823,114.006,-56.65,2443.072
1.838,114.006,-56.65,2440.401
1.852,114.006,-56.65,2442.885
1.867,114.006,-56.65,2438.808
1.881,114.006,-56.651,2437.135
1.896,114.006,-56.651,2435.723
1.91,114.006,-56.651,2433.07
1.925,114.006,-56.651,2431.386
1.939,114.006,-56.652,2435.7
1.954,114.006,-56.652,2431.609
1.968,114.007,-56.652,2435.698
1.982,114.007,-56.652,2429.038
1.997,114.007,-56.653,2427.109
2.011,114.007,-56.653,2427.109
2.026,114.007,-56.653,2424.72
2.04,114.007,-56.653,2425.061
2.055,114.007,-56.654,2425.396
2.069,114.007,-56.654,2426.108
2.084,114.007,-56.654,2424.293
2.098,114.007,-56.654,2421.571
2.113,114.007,-56.654,2420.413
2.127,114.007,-56.655,2420.413
2.142,114.007,-56.655,2419.48
2.156,114.007,-56.655,2417.326
2.171,114.007,-56.655,2415.611
2.185,114.007,-56.656,2415.504
2.2,114.007,-56.656,2415.918
2.214,114.007,-56.656,2417.325
2.228,114.007,-56.656,2419.089
2.243,114.007,-56.657,2420.771
2.257,114.007,-56.657,2423.377
2.272,114.007,-56.657,2423.261
2.286,114.007,-56.657,2425.248
2.301,114.008,-56.658,2426.669
2.315,114.008,-56.658,2426.133
2.33,114.008,-56.658,2426.364
2.344,114.008,-56.658,2420.609
2.359,114.008,-56.659,2420.793
2.373,114.008,-56.659,2411.165
2.388,114.008,-56.659,2408.131
2.402,114.008,-56.659,2405.365
2.417,114.008,-56.66,2403.35
2.431,114.008,-56.66,2403.35
2.446,114.008,-56.66,2404.775
2.46,114.008,-56.66,2404.353
2.474,114.008,-56.661,2405.759
2.489,114.008,-56.661,2405.759
2.503,114.008,-56.661,2408.598
2.518,114.008,-56.661,2410.922
2.532,114.008,-56.662,2414.354
2.547,114.008,-56.662,2416.501
2.561,114.008,-56.662,2418.151
2.576,114.008,-56.662,2420.868
2.59,114.008,-56.663,2420.868
2.605,114.008,-56.663,2420.868
2.619,114.008,-56.663,2425.754
2.634,114.009,-56.663,2426.092
2.648,114.009,-56.664,2425.454
2.663,114.009,-56.664,2426.938
2.677,114.009,-56.664,2428.18
2.692,114.009,-56.664,2427.447
2.706,114.009,-56.664,2426.37
2.72,114.009,-56.665,2426.18
2.735,114.009,-56.665,2426.18
2.749,114.009,-56.665,2424.669
2.764,114.009,-56.665,2423.209
2.778,114.009,-56.666,2420.524
2.793,114.009,-56.666,2418.44
2.807,114.009,-56.666,2415.271
2.822,114.009,-56.666,2413.542
2.836,114.009,-56.667,2410.535
2.851,114.009,-56.667,2410.535
2.865,114.009,-56.667,2409.262
2.88,114.009,-56.667,2408.387
2.894,114.009,-56.668,2407.184
2.909,114.009,-56.668,2405.919
2.923,114.009,-56.668,2406.094
2.938,114.009,-56.668,2405.29
2.952,114.009,-56.669,2403.058
2.966,114.009,-56.669,2401.84
2.981,114.01,-56.669,2400.369
2.995,114.01,-56.669,2398.049
3.01,114.01,-56.67,2394.213
3.024,114.01,-56.67,2394.292
3.039,114.01,-56.67,2392.729
3.053,114.01,-56.67,2392.729
3.068,114.01,-56.671,2390.819
3.082,114.01,-56.671,2389.102
3.097,114.01,-56.671,2387.244
3.111,114.01,-56.671,2385.593
3.126,114.01,-56.672,2382.934
3.14,114.01,-56.672,2381.585
